Timestamp,RTT (ms)
2025-04-29 12:30:54.603963,31.709599999999227
2025-04-29 12:30:55.622682,29.303300000002253
2025-04-29 12:30:56.614111,2.1286000000024785
2025-04-29 12:30:57.630966,14.275899999997677
2025-04-29 12:30:58.636721,16.089600000000814
2025-04-29 12:30:59.668866,13.580300000000989
2025-04-29 12:31:00.689256,13.256099999999549
2025-04-29 12:31:01.716414,26.386699999999763
2025-04-29 12:31:02.728565,16.432099999999394
2025-04-29 12:31:03.736909,2.7048000000000627
2025-04-29 12:31:04.769009,6.389600000002105
2025-04-29 12:31:05.898481,107.84479999999874
2025-04-29 12:31:07.512333,219.8782000000037
2025-04-29 12:31:09.430979,37.836599999998555
2025-04-29 12:31:10.439541,3.2719000000014375
2025-04-29 12:31:11.458724,1.6825000000011414
2025-04-29 12:31:12.651223,39.892299999998215
2025-04-29 12:31:13.746225,58.50850000000207
2025-04-29 12:31:14.982320,29.190200000002164
2025-04-29 12:31:16.158511,14.785100000004547
2025-04-29 12:31:17.176020,27.71330000000205
2025-04-29 12:31:18.659956,56.0615999999996
2025-04-29 12:31:19.655939,45.092500000002644
2025-04-29 12:31:20.671334,4.189300000000173
2025-04-29 12:31:21.677410,3.139300000000844
2025-04-29 12:31:22.699038,14.203099999996027
2025-04-29 12:31:28.661404,15.77360000000283
2025-04-29 12:31:29.680242,14.356700000000444
2025-04-29 12:31:32.245320,1038.4141000000043
2025-04-29 12:31:34.327806,194.51540000000023
2025-04-29 12:31:35.343651,17.3896999999954
2025-04-29 12:31:36.411473,72.06299999999999
2025-04-29 12:31:39.635507,1909.6535000000044
2025-04-29 12:31:49.090549,7.0429000000018505
2025-04-29 12:31:50.098378,2.7236000000101512
2025-04-29 12:31:51.225399,10.561999999993077
2025-04-29 12:31:52.251630,19.848699999997166
2025-04-29 12:31:53.383344,19.290900000001443
2025-04-29 12:31:54.405628,33.09020000000373
2025-04-29 12:31:55.406975,5.769799999995939
2025-04-29 12:31:56.417722,8.656900000005407
2025-04-29 12:31:57.422132,3.210499999994454
2025-04-29 12:31:58.428833,4.89029999999957
2025-04-29 12:31:59.441573,2.95440000000724
2025-04-29 12:32:00.457220,13.153799999997773
2025-04-29 12:32:01.456318,3.152299999996444
2025-04-29 12:32:02.467461,6.163800000010156
2025-04-29 12:32:03.474900,3.21630000000539
2025-04-29 12:32:04.477272,4.201699999995867
2025-04-29 12:32:05.500630,4.278200000001675
2025-04-29 12:32:06.518329,16.015600000002905
2025-04-29 12:32:07.530904,10.144800000006171
2025-04-29 12:32:08.532568,3.241000000002714
2025-04-29 12:32:09.544669,3.9572999999961667
2025-04-29 12:32:10.562683,18.516200000007643
2025-04-29 12:32:11.564887,2.7198000000083766
2025-04-29 12:32:12.571290,3.2513000000022885
2025-04-29 12:32:13.579831,3.239500000006501
2025-04-29 12:32:14.596533,9.577800000002412
2025-04-29 12:32:15.601137,4.550100000002999
2025-04-29 12:32:16.607911,2.065799999996898
2025-04-29 12:32:17.617935,2.387999999996282
2025-04-29 12:32:18.627870,2.4559000000010656
2025-04-29 12:32:19.637424,5.353600000006509
2025-04-29 12:32:20.652489,13.43509999999526
2025-04-29 12:32:21.703072,34.43159999999068
2025-04-29 12:32:22.754068,4.750000000001364
2025-04-29 12:32:24.293110,35.825699999989524
2025-04-29 12:32:25.285985,6.854099999998198
2025-04-29 12:32:26.704156,12.894399999993311
2025-04-29 12:32:27.713580,16.402100000007636
2025-04-29 12:32:28.808629,15.01980000000458
2025-04-29 12:32:29.843168,9.727300000008654
2025-04-29 12:32:30.874395,25.699099999997088
2025-04-29 12:32:31.910455,40.213100000002555
2025-04-29 12:32:32.949642,18.30759999999998
2025-04-29 12:32:33.947455,4.838500000005297
2025-04-29 12:32:34.954713,5.12790000000507
2025-04-29 12:32:35.964672,14.175500000007446
2025-04-29 12:32:36.987094,17.124500000008425
2025-04-29 12:32:37.992931,5.522999999996614
2025-04-29 12:32:38.999875,2.517699999998513
2025-04-29 12:32:40.006271,4.490500000002839
2025-04-29 12:32:41.015535,2.679700000001617
2025-04-29 12:32:42.023053,5.431100000009792
2025-04-29 12:32:43.033288,6.069199999998887
2025-04-29 12:32:44.051987,10.946999999987383
2025-04-29 12:32:45.061888,8.79770000000235
2025-04-29 12:32:46.067092,2.792999999996937
2025-04-29 12:32:47.087934,18.34740000001034
2025-04-29 12:32:48.106494,12.948600000015631
2025-04-29 12:32:49.227045,21.183900000011135
2025-04-29 12:32:50.378120,13.979000000006181
2025-04-29 12:32:56.047237,2359.063600000013
2025-04-29 12:32:56.166485,44.974599999989096
2025-04-29 12:32:57.180193,20.871199999987766
2025-04-29 12:32:58.203831,15.250799999989795
2025-04-29 12:32:59.336754,56.02079999999887
2025-04-29 12:33:00.372385,21.791000000007443
2025-04-29 12:33:01.366124,6.867300000010346
2025-04-29 12:33:02.604364,9.402899999997771
2025-04-29 12:33:03.638305,16.825900000014826
2025-04-29 12:33:04.666286,25.705700000003162
2025-04-29 12:33:05.673862,3.6695999999949436
2025-04-29 12:33:06.678767,2.4525999999980286
2025-04-29 12:33:07.689237,6.464999999991505
2025-04-29 12:33:08.691198,2.8685000000052696
2025-04-29 12:33:09.701578,3.394599999978709
2025-04-29 12:33:10.720283,16.435600000022532
2025-04-29 12:33:12.173302,9.599300000019184
2025-04-29 12:33:13.215622,32.560499999988224
2025-04-29 12:33:14.508490,27.41019999999139
2025-04-29 12:33:15.533376,19.346399999989217
2025-04-29 12:33:16.564965,26.34700000001544
2025-04-29 12:33:17.652749,59.391500000003816
2025-04-29 12:33:18.742001,60.56180000001632
2025-04-29 12:33:19.732738,28.966799999977866
2025-04-29 12:33:20.762011,39.357599999988224
2025-04-29 12:33:21.773641,19.88839999998504
2025-04-29 12:33:22.791467,17.541899999997668
2025-04-29 12:33:23.844748,48.84900000001835
2025-04-29 12:33:25.035945,13.137299999982588
2025-04-29 12:33:26.073572,6.021599999996852
2025-04-29 12:33:27.273081,6.366399999990335
2025-04-29 12:33:28.303393,14.974800000004507
2025-04-29 12:33:29.337067,26.279299999998784
2025-04-29 12:33:30.360056,28.236899999996012
2025-04-29 12:33:31.359531,19.94120000000521
2025-04-29 12:33:32.362443,13.754400000010492
2025-04-29 12:33:33.456304,19.002400000005082
2025-04-29 12:33:34.453861,3.172799999987319
2025-04-29 12:33:35.458931,3.205499999978656
2025-04-29 12:33:36.466151,5.678999999986445
2025-04-29 12:33:37.473699,4.870100000005095
2025-04-29 12:33:38.477866,4.356699999988223
2025-04-29 12:33:39.499429,12.860499999987951
2025-04-29 12:33:40.504602,2.864799999997558
2025-04-29 12:33:41.509326,2.431800000010753
2025-04-29 12:33:42.521957,2.7407999999979893
2025-04-29 12:33:43.541706,11.340899999993326
2025-04-29 12:33:44.539072,3.5036000000161494
2025-04-29 12:33:45.543434,3.1138999999882344
2025-04-29 12:33:46.557419,12.382700000017621
2025-04-29 12:33:47.554074,3.329100000001972
2025-04-29 12:33:48.586421,3.64379999999187
2025-04-29 12:33:49.593257,4.292999999989888
2025-04-29 12:33:50.601275,4.984000000007427
2025-04-29 12:33:51.611507,2.498199999990902
2025-04-29 12:33:52.620054,5.31040000001326
2025-04-29 12:33:53.626340,4.996299999987741
